customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,total_services,is_senior,has_family,avg_monthly_charge,is_long_term_contract,has_streaming,has_support_or_security,payment_type
8225-BTJAU,Male,1,No,No,10.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,793.55,Yes,0-12,2,1,0,79.35499999999999,0,1,0,electronic
3247-MHJKM,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0-12,1,0,0,20.2,0,0,0,mailed
2657-ALMWY,Female,1,Yes,No,26.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.95,2169.75,Yes,25-48,3,1,0,83.45192307692308,0,1,0,electronic
4452-QIIEB,Male,0,No,No,7.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.9,278.4,No,0-12,1,0,0,39.771428571428565,0,0,0,mailed
6603-QWSPR,Female,0,No,No,46.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,4904.2,No,25-48,6,0,0,106.61304347826086,1,1,1,bank
9717-IOAAF,Male,0,No,Yes,27.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.85,788.55,No,25-48,2,0,0,29.205555555555552,1,0,0,credit
7254-IQWOZ,Male,0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,0-12,1,0,0,69.65,0,0,0,electronic
2460-FPSYH,Female,1,No,No,40.0,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.8,2109.35,Yes,25-48,4,1,0,52.73375,0,1,1,electronic
0617-FHSGK,Male,0,No,Yes,49.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.2,3678.3,Yes,49-60,2,0,0,75.06734693877551,0,0,0,credit
4250-ZBWLV,Male,0,No,No,68.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,108.45,7176.55,Yes,61+,7,0,0,105.53750000000001,1,1,1,electronic
4495-LHSSK,Female,0,No,Yes,18.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,57.65,992.7,No,13-24,3,0,0,55.150000000000006,0,0,1,mailed
3957-LXOLK,Female,1,No,No,28.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,3152.5,Yes,25-48,6,1,0,112.58928571428571,0,1,0,electronic
5781-BKHOP,Female,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),100.65,7334.05,No,61+,6,0,0,101.86180555555556,1,1,1,bank
6691-CCIHA,Female,0,Yes,No,62.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,84.95,5150.55,No,61+,7,0,0,83.0733870967742,1,1,1,electronic
3957-SQXML,Female,0,Yes,Yes,34.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.95,894.3,No,25-48,2,0,1,26.302941176470586,1,0,0,credit
6416-JNVRK,Female,0,No,No,46.0,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),55.65,2688.85,No,25-48,2,0,0,58.45326086956521,1,1,0,credit
2040-OBMLJ,Male,0,No,No,31.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),81.7,2548.65,No,25-48,3,0,0,82.21451612903226,1,0,1,credit
8982-NHAVY,Male,0,No,No,27.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.5,2673.45,No,25-48,5,0,0,99.01666666666667,1,1,0,bank
9554-DFKIC,Male,0,Yes,Yes,30.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.45,1588.7,No,25-48,3,0,1,52.95666666666667,0,0,1,bank
3797-FKOGQ,Male,0,No,Yes,11.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.2,893.2,No,0-12,3,0,0,81.2,0,1,0,electronic
0691-IFBQW,Female,1,No,No,46.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.0,4874.8,Yes,25-48,7,1,0,105.97391304347826,1,1,1,electronic
0440-QEXBZ,Female,0,No,No,44.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,2139.1,No,25-48,2,0,0,48.61590909090909,0,0,0,mailed
8738-JOKAR,Female,0,No,No,42.0,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,67.7,2882.25,No,25-48,5,0,0,68.625,1,1,1,mailed
7410-KTVFV,Male,0,Yes,No,18.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.55,878.35,Yes,13-24,2,0,0,48.797222222222224,0,0,0,mailed
2817-LVCPP,Female,0,No,No,50.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1023.95,No,49-60,1,0,0,20.479,1,0,0,credit
6497-TILVL,Female,0,Yes,Yes,7.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0-12,2,0,1,50.050000000000004,0,0,1,mailed
0839-JTCUD,Female,0,Yes,Yes,66.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,5958.85,No,61+,8,0,1,90.28560606060607,1,1,1,credit
0128-MKWSG,Female,0,No,Yes,26.0,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,45.8,1147.0,No,25-48,3,0,0,44.11538461538461,0,1,1,mailed
3716-BDVDB,Male,0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,69.1,Yes,0-12,1,0,0,69.1,0,0,0,electronic
7159-NOKYQ,Male,0,Yes,No,67.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,93.15,6368.2,No,61+,5,0,0,95.04776119402985,1,1,0,electronic
7714-YXSMB,Female,0,No,No,26.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.5,2599.95,No,25-48,5,0,0,99.99807692307692,0,1,0,bank
4070-OKWVH,Female,0,Yes,No,52.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.6,5025.8,No,49-60,5,0,0,96.65,0,1,0,bank
1689-YQBYY,Female,0,No,Yes,12.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.6,893.0,No,0-12,2,0,0,74.41666666666667,0,0,0,electronic
1907-UBQFC,Male,1,No,No,10.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.85,688.65,Yes,0-12,2,1,0,68.865,0,0,0,electronic
1895-QTKDO,Female,0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),43.95,43.95,No,0-12,1,0,0,43.95,0,0,0,credit
3537-RYBHH,Female,1,Yes,No,47.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),67.45,3252.0,No,25-48,5,1,0,69.19148936170212,0,0,1,credit
5414-OFQCB,Male,0,No,No,57.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),90.45,5229.8,No,49-60,4,0,0,91.75087719298246,1,1,1,credit
1031-IIDEO,Female,0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,70.85,Yes,0-12,1,0,0,70.85,0,0,0,electronic
3258-SYSWS,Male,1,No,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.8,7845.8,No,61+,8,1,0,108.96944444444445,1,1,1,bank
0723-VSOBE,Female,1,No,No,45.0,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,34.2,1596.6,No,25-48,1,1,0,35.48,1,1,0,electronic
6188-UXBBR,Female,0,Yes,No,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.25,814.75,No,25-48,1,0,0,21.44078947368421,1,0,0,credit
1941-HOSAM,Male,0,Yes,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.1,90.1,No,0-12,3,0,1,90.1,0,1,0,electronic
3633-CDBUW,Male,0,No,Yes,17.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,80.85,1445.95,No,13-24,6,0,0,85.05588235294118,1,1,1,electronic
8295-KMENE,Female,0,Yes,Yes,59.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,76.45,4519.5,No,49-60,6,0,1,76.60169491525424,1,1,1,mailed
0125-LZQXK,Male,0,No,No,15.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1553.95,Yes,13-24,5,0,0,103.59666666666666,0,1,1,electronic
9730-DRTMJ,Male,0,Yes,No,32.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),72.8,2333.05,No,25-48,5,0,0,72.9078125,1,1,1,credit
1047-RNXZV,Male,0,No,No,43.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,876.15,No,25-48,1,0,0,20.375581395348835,1,0,0,mailed
5699-BNCAS,Male,1,No,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.65,1766.75,No,61+,2,1,0,24.883802816901408,1,0,0,mailed
0206-TBWLC,Female,0,Yes,No,54.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,114.65,6049.5,No,49-60,8,0,0,112.02777777777777,1,1,1,mailed
9095-HFAFX,Female,0,No,No,5.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.0,389.6,Yes,0-12,2,0,0,77.92,0,1,0,credit
3131-NWVFJ,Female,0,Yes,Yes,14.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,294.5,No,13-24,1,0,1,21.035714285714285,1,0,0,mailed
0596-BQCEQ,Female,0,Yes,Yes,62.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,6283.3,Yes,61+,5,0,1,101.34354838709677,0,1,0,electronic
5248-RPYWW,Female,1,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.15,6716.45,No,61+,8,1,1,93.28402777777778,1,1,1,bank
6362-QHAFM,Male,0,Yes,No,42.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.3,4586.15,No,25-48,6,0,0,109.19404761904761,1,1,1,electronic
7394-LWLYN,Female,0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,123.8,No,0-12,1,0,0,61.9,0,0,0,electronic
2452-MRMZF,Female,1,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1937.4,No,61+,2,1,0,26.908333333333335,1,0,0,credit
6609-MXJHJ,Female,0,Yes,Yes,30.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.1,789.55,No,25-48,2,0,1,26.31833333333333,1,0,0,mailed
5981-ITEMU,Male,0,Yes,No,40.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.1,3706.95,Yes,25-48,4,0,0,92.67375,0,1,0,bank
0191-EQUUH,Female,0,No,Yes,25.0,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),35.05,844.45,No,25-48,2,0,0,33.778,1,0,1,bank
9253-VIFJQ,Male,0,Yes,No,65.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),67.05,4309.55,No,61+,5,0,0,66.30076923076923,1,0,1,credit
1245-HARPS,Female,0,Yes,No,14.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,292.4,No,13-24,1,0,0,20.885714285714283,1,0,0,mailed
5627-TVBPP,Female,0,No,Yes,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.1,644.5,No,25-48,1,0,0,18.414285714285715,1,0,0,credit
1137-DGOWI,Female,0,Yes,No,30.0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),70.25,2198.9,No,25-48,5,0,0,73.29666666666667,1,1,1,bank
8812-ZRHFP,Female,0,Yes,Yes,30.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,86.45,2538.05,No,25-48,3,0,1,84.60166666666667,1,1,0,electronic
5223-UZAVK,Male,0,No,No,64.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.3,6603.8,No,61+,5,0,0,103.184375,1,1,1,credit
0730-BGQGF,Male,0,Yes,Yes,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.3,6287.3,No,61+,8,0,1,88.55352112676057,1,1,1,credit
4430-UZIPO,Male,0,No,No,3.0,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.85,108.7,Yes,0-12,2,0,0,36.233333333333334,0,0,1,mailed
3030-YDNRM,Male,0,No,No,8.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,572.45,No,0-12,2,0,0,71.55625,0,0,0,electronic
2025-JKFWI,Male,0,No,No,13.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.0,1301.7,Yes,13-24,5,0,0,100.13076923076923,0,1,1,mailed
2332-TODQS,Female,0,No,No,48.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.05,1171.5,No,25-48,2,0,0,24.40625,1,0,0,credit
3709-OIJEA,Male,0,No,No,26.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,85.2,2184.6,No,25-48,4,0,0,84.02307692307691,1,0,1,electronic
0930-EHUZA,Female,0,No,No,36.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,76.35,2606.35,No,25-48,6,0,0,72.39861111111111,1,1,1,mailed
9174-IHETN,Female,0,No,Yes,50.0,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),70.35,3533.6,No,49-60,1,0,0,70.672,1,0,0,credit
5724-BIDBU,Male,0,Yes,No,49.0,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,55.35,2633.95,No,49-60,3,0,0,53.754081632653055,1,0,1,electronic
1217-VASWC,Male,1,Yes,No,43.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.55,4304.0,No,25-48,5,1,0,100.09302325581395,1,1,0,bank
1735-XMJVH,Male,0,Yes,Yes,8.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.35,152.6,No,0-12,1,0,1,19.075,0,0,0,mailed
1791-PQHBB,Female,0,No,Yes,2.0,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.2,125.95,No,0-12,3,0,0,62.975,0,1,1,credit
1492-QGCLU,Male,0,Yes,Yes,53.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.7,4616.1,No,49-60,7,0,1,87.09622641509435,0,1,1,electronic
3327-YBAKM,Female,0,Yes,No,64.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,96.9,6314.35,No,61+,5,0,0,98.66171875,1,1,1,mailed
5206-HPJKM,Male,0,No,No,17.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,934.15,No,13-24,3,0,0,54.949999999999996,0,0,1,credit
9814-AOUDH,Male,0,No,No,53.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1050.5,No,49-60,1,0,0,19.82075471698113,1,0,0,credit
6888-SBYAI,Male,0,No,No,1.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.7,50.7,No,0-12,2,0,0,50.7,0,0,1,mailed
1545-ACTAS,Female,0,Yes,Yes,48.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.7,4977.2,No,25-48,5,0,1,103.69166666666666,1,1,1,bank
7634-WSWDB,Female,0,No,Yes,8.0,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.5,330.8,No,0-12,2,0,0,41.35,0,1,1,electronic
6818-DJXAA,Female,0,No,Yes,10.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.1,964.35,No,0-12,4,0,0,96.435,0,1,1,electronic
2896-TBNBE,Male,0,Yes,No,40.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.8,3132.75,No,25-48,3,0,0,78.31875,1,0,0,electronic
2498-XLDZR,Female,0,Yes,Yes,32.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,73.6,2316.85,No,25-48,6,0,1,72.4015625,1,1,1,mailed
5439-WIKXB,Male,1,Yes,No,41.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,3851.45,No,25-48,4,1,0,93.93780487804878,0,1,0,electronic
3393-FMZPV,Female,0,No,No,25.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,2387.75,Yes,25-48,5,0,0,95.51,0,1,0,electronic
1452-KIOVK,Male,0,No,Yes,22.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.1,1949.4,No,13-24,4,0,0,88.60909090909091,0,1,0,credit
5598-IKHQQ,Female,0,No,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.45,1866.45,No,61+,2,0,0,25.922916666666666,1,0,0,credit
5789-LDFXO,Male,0,No,No,24.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.6,592.65,No,13-24,2,0,0,24.693749999999998,1,0,0,electronic
6620-HVDUJ,Male,0,No,No,24.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.45,1440.75,No,13-24,4,0,0,60.03125,0,0,1,bank
8659-HDIYE,Female,1,No,No,64.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.65,4869.35,No,61+,6,1,0,76.08359375,0,1,1,credit
5760-IFJOZ,Male,0,No,No,3.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.95,313.6,No,0-12,6,0,0,104.53333333333335,0,1,0,mailed
7442-YGZFK,Male,0,No,No,1.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,49.8,No,0-12,2,0,0,49.8,0,0,0,credit
7537-CBQUZ,Male,1,No,No,63.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.4,7031.45,No,61+,7,1,0,111.61031746031746,0,1,1,bank
0939-EREMR,Female,0,No,Yes,13.0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,53.45,718.1,No,13-24,3,0,0,55.23846153846154,0,0,1,mailed
7395-XWZOY,Male,0,No,No,20.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,1165.55,No,13-24,5,0,0,58.277499999999996,0,1,1,credit
0292-WEGCH,Female,0,Yes,Yes,54.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.2,4524.05,No,49-60,7,0,1,83.77870370370371,0,1,1,electronic
4487-ZYJZK,Female,0,Yes,Yes,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,763.1,No,25-48,1,0,1,20.08157894736842,1,0,0,credit
5539-TMZLF,Male,1,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,69.75,Yes,0-12,1,1,0,69.75,0,0,0,electronic
9610-WCESF,Male,0,No,No,67.0,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,43.9,3097.2,No,61+,3,0,0,46.22686567164179,1,1,1,electronic
1264-BYWMS,Male,0,No,No,55.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.8,5283.95,Yes,49-60,4,0,0,96.07181818181817,0,1,0,electronic
1177-XZBJL,Male,0,Yes,Yes,53.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.15,3491.55,No,49-60,5,0,1,65.87830188679246,1,0,1,bank
6199-IPCAO,Female,0,Yes,Yes,29.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.1,692.55,No,25-48,2,0,1,23.88103448275862,1,0,0,mailed
3800-LYTRK,Female,0,No,No,14.0,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.7,795.15,No,13-24,3,0,0,56.79642857142857,1,0,1,mailed
8869-TORSS,Female,0,No,No,48.0,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.35,2896.4,Yes,25-48,4,0,0,60.34166666666667,1,0,1,credit
0667-NSRGI,Female,0,Yes,No,48.0,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,69.55,3435.6,No,25-48,5,0,0,71.575,1,1,1,mailed
2853-CWQFQ,Male,0,No,Yes,1.0,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,59.55,59.55,No,0-12,3,0,0,59.55,0,1,1,mailed
3378-AJRAO,Male,0,Yes,Yes,44.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.85,1013.6,No,25-48,2,0,1,23.036363636363635,1,0,0,electronic
9495-SKLKD,Male,0,Yes,Yes,45.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.95,4456.65,No,25-48,5,0,1,99.03666666666666,0,1,0,bank
1450-SKCVI,Female,0,No,No,56.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,4092.85,Yes,49-60,2,0,0,73.08660714285715,0,0,0,electronic
8069-YQQAJ,Male,0,No,No,14.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,31.1,419.7,No,13-24,1,0,0,29.978571428571428,0,0,0,mailed
4450-DLLMH,Male,0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.3,157.75,No,0-12,1,0,0,78.875,0,0,0,credit
3340-QBBFM,Male,1,Yes,No,36.0,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),54.1,1992.85,No,25-48,3,1,0,55.356944444444444,1,0,1,credit
5669-SRAIP,Female,0,No,No,5.0,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,39.5,210.75,Yes,0-12,2,0,0,42.15,0,1,0,electronic
9220-CXRSC,Female,0,Yes,Yes,69.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),61.4,4059.85,No,61+,4,0,1,58.83840579710145,1,0,1,credit
0181-RITDD,Male,0,Yes,Yes,62.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.15,6825.65,No,61+,7,0,1,110.09112903225805,1,1,1,mailed
7878-RTCZG,Female,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,No,0-12,1,0,0,19.9,0,0,0,mailed
0708-SJDIS,Female,0,No,No,34.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,65.0,2157.5,No,25-48,4,0,0,63.455882352941174,0,1,1,mailed
3842-QTGDL,Male,0,Yes,No,16.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.75,1321.3,No,13-24,3,0,0,82.58125,0,0,1,bank
7473-ZBDSN,Female,0,Yes,Yes,14.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.8,255.55,No,13-24,1,0,1,18.25357142857143,1,0,0,mailed
6559-RAKOZ,Male,0,Yes,Yes,49.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,97.95,4917.9,No,49-60,5,0,1,100.36530612244897,1,1,1,electronic
9689-PTNPG,Male,0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,144.55,Yes,0-12,2,0,0,72.275,0,1,0,electronic
5859-HZYLF,Male,0,Yes,Yes,26.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.15,515.75,No,25-48,1,0,1,19.83653846153846,1,0,0,credit
6234-PFPXL,Male,0,Yes,No,22.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),95.9,2234.95,No,13-24,5,0,0,101.58863636363635,0,1,1,credit
